params,val_epoch,val_epoch__std,weighting_scheme,alpha,fine_tune_epoch,reconstruct_loss,reconstruction_layer,weight_scale,use_down_scale,use_upscale,multi_profile,multi_profile_aggr_scheme,scale_guide_loss,user_profile_embeddings_files,val_NDCG@10,val_NDCG@10__std,val_Recall@10,val_Recall@10__std,test_NDCG@10,test_NDCG@10__std,test_Recall@10,test_Recall@10__std
"('attention', 0.5, 6, 'RMSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",9.0,2.0,attention,0.5,6.0,RMSE,2.0,0.10000000000000002,True,False,False,mean,True,gemma_short_large_umap_single,0.023429999999999996,0.00036715119501371657,0.04677666666666667,0.0015500430101559567,0.010583333333333333,0.0003008875759039135,0.02229,0.0008556284240252885
"('attention', 0.5, 6, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_long_large_umap_single')",10.333333333333334,1.1547005383792517,attention,0.5,6.0,RMSE,1.0,0.10000000000000002,True,False,False,mean,True,gemma_long_large_umap_single,0.02359,0.0003290896534380858,0.046729999999999994,0.0010543244282477785,0.010583333333333333,0.00040796241656963127,0.02255,0.0006646051459325317
"('attention', 0.7, 6, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",10.0,1.0,attention,0.6999999999999998,6.0,MSE,1.0,0.10000000000000002,True,False,False,mean,True,gemma_short_large_umap_single,0.02355,0.0004804164859785727,0.04663,0.000816149496109628,0.010583333333333333,0.0003308070938376821,0.022449999999999998,0.0009874715185766117
"('attention', 0.7, 6, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_long_large_single')",8.333333333333334,1.5275252316519468,attention,0.6999999999999998,6.0,MSE,1.0,0.10000000000000002,True,False,False,mean,False,gemma_long_large_single,0.023493333333333335,0.00031262330900515555,0.04652666666666666,0.0014193777979570241,0.010579999999999999,0.0004011234224026316,0.022506666666666664,0.000856173658397252
"('attention', 0.5, 6, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_long_small_single')",9.666666666666666,0.5773502691896257,attention,0.5,6.0,RMSE,1.0,0.10000000000000002,True,False,False,mean,False,gemma_long_small_single,0.02343666666666667,0.00041789153297636073,0.04638,0.00039686269665968946,0.010576666666666667,0.00017214335111567097,0.02255,0.000307896086366813
"('mean', 0.6, 6, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_long_large_umap_single')",9.333333333333334,0.5773502691896257,mean,0.6,6.0,RMSE,1.0,0.10000000000000002,True,False,False,mean,True,gemma_long_large_umap_single,0.023326666666666666,0.0002730079363925764,0.046529999999999995,8.498374721940739e-18,0.010573333333333332,0.00038682468035704953,0.022570000000000003,0.0003019933774108299
"('attention', 0.7, 12, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",14.0,0.0,attention,0.6999999999999998,12.0,MSE,2.0,0.10000000000000002,True,False,False,mean,True,gemma_short_large_umap_single,0.02273,0.0007808328886516004,0.04618333333333333,0.0020322975503929883,0.010563333333333333,0.000770216419802469,0.022506666666666664,0.00157722329850067
"('attention', 0.7, 6, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",11.0,1.0,attention,0.6999999999999998,6.0,RMSE,1.0,0.10000000000000002,True,False,False,mean,True,gemma_short_large_umap_single,0.023816666666666667,0.0005873102530463199,0.04707666666666666,0.0016302556036810116,0.01056,0.00031796226191169305,0.02241,0.0007397972695272678
"('attention', 0.7, 6, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",9.333333333333334,0.5773502691896257,attention,0.6999999999999998,6.0,MSE,2.0,0.10000000000000002,True,False,False,mean,True,gemma_short_large_umap_single,0.02396,0.0003815756805667787,0.047966666666666664,0.0010097689504700246,0.010549999999999999,0.00019052558883257575,0.022663333333333337,0.0006357934675138871
"('mean', 0.5, 6, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_long_large_umap_single')",8.666666666666666,0.5773502691896257,mean,0.5,6.0,MSE,2.0,0.10000000000000002,True,False,False,mean,False,gemma_long_large_umap_single,0.023686666666666665,0.0005353814839283595,0.046283333333333336,0.0015606836109004736,0.010536666666666666,0.00035472994422987894,0.02247,0.0003340658617698002
