params,val_epoch,val_epoch__std,weighting_scheme,alpha,fine_tune_epoch,reconstruct_loss,reconstruction_layer,weight_scale,use_down_scale,use_upscale,multi_profile,multi_profile_aggr_scheme,scale_guide_loss,user_profile_embeddings_files,val_NDCG@10,val_NDCG@10__std,val_Recall@10,val_Recall@10__std,test_NDCG@10,test_NDCG@10__std,test_Recall@10,test_Recall@10__std
"('mean', 0.4, 12, 'MSE', 4, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",18.666666666666668,0.5773502691896258,mean,0.4000000000000001,12.0,MSE,4.0,0.10000000000000002,True,False,False,mean,True,gemma_short_large_umap_single,0.023973333333333333,0.0004401514890731762,0.04717333333333334,0.0007032306402122519,0.011066666666666667,0.00018448125469362325,0.022786666666666663,0.0004452340208624384
"('mean', 0.2, 12, 'MSE', 4, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",17.666666666666668,0.5773502691896258,mean,0.20000000000000004,12.0,MSE,4.0,0.10000000000000002,True,False,False,mean,True,gemma_short_large_umap_single,0.02363333333333333,0.0004735328218121042,0.04746999999999999,0.0015655989269286058,0.01097,0.00018000000000000047,0.022506666666666664,0.0003800438571182713
"('mean', 0.3, 12, 'MSE', 4, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",19.0,0.0,mean,0.3,12.0,MSE,4.0,0.10000000000000002,True,False,False,mean,True,gemma_short_large_umap_single,0.023626666666666667,0.0005974389787529204,0.04598666666666667,0.0016438471137345243,0.011256666666666667,0.0003262412195497885,0.023283333333333333,0.0004485903847981297
"('mean', 0.7, 12, 'MSE', 4, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",19.666666666666668,1.1547005383792515,mean,0.6999999999999998,12.0,MSE,4.0,0.10000000000000002,True,False,False,mean,True,gemma_short_large_umap_single,0.023246666666666665,0.000328684245642125,0.04543666666666666,0.0006008604940694102,0.010909999999999998,0.0005311308689955801,0.022526666666666667,0.0012355295760657988
"('mean', 0.8, 12, 'MSE', 4, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",18.0,1.0,mean,0.8000000000000002,12.0,MSE,4.0,0.10000000000000002,True,False,False,mean,True,gemma_short_large_umap_single,0.023193333333333333,0.0010456736265840002,0.04543666666666666,0.001774326163176695,0.010396666666666667,0.0005005330491918918,0.02136,0.0011601293031382335
"('mean', 0.6, 12, 'MSE', 4, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",19.333333333333332,2.081665999466133,mean,0.6,12.0,MSE,4.0,0.10000000000000002,True,False,False,mean,True,gemma_short_large_umap_single,0.023140000000000004,0.0004003748243833531,0.04509,0.0010543244282477755,0.01065,0.00032969683043669086,0.022029999999999998,0.0008643494663618409
"('mean', 0.5, 12, 'MSE', 4, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",17.333333333333332,1.1547005383792515,mean,0.5,12.0,MSE,4.0,0.10000000000000002,True,False,False,mean,True,gemma_short_large_umap_single,0.022926666666666668,0.0004895235779136014,0.04548666666666667,0.0012961995731110764,0.010583333333333333,0.00010969655114602942,0.021833333333333333,0.0005519359866264693
