params,val_epoch,val_epoch__std,weighting_scheme,alpha,fine_tune_epoch,reconstruct_loss,reconstruction_layer,weight_scale,use_down_scale,use_upscale,multi_profile,multi_profile_aggr_scheme,scale_guide_loss,user_profile_embeddings_files,val_NDCG@10,val_NDCG@10__std,val_Recall@10,val_Recall@10__std,test_NDCG@10,test_NDCG@10__std,test_Recall@10,test_Recall@10__std
"('exponential', 0.6, 30, 'MSE', 4, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",180.33333333333334,24.664414311581236,exponential,0.6,30.0,MSE,4.0,0.10000000000000002,True,False,False,mean,True,gemma_short_large_umap_single,0.17969333333333334,0.0014748672256624708,0.28526999999999997,0.0017493713156445528,0.049076666666666664,0.003395943658739547,0.08240333333333333,0.005339572392367512
"('exponential', 0.6, 75, 'MSE', 4, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",198.33333333333334,0.5773502691896258,exponential,0.6,75.0,MSE,4.0,0.10000000000000002,True,False,False,mean,True,gemma_short_large_umap_single,0.17192333333333334,0.0013288466176851668,0.2766366666666667,0.0014065679270242539,0.047696666666666665,0.003840707400119587,0.08228666666666666,0.006872934841342036
"('exponential', 0.8, 30, 'MSE', 4, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",183.66666666666666,13.650396819628845,exponential,0.8000000000000002,30.0,MSE,4.0,0.10000000000000002,True,False,False,mean,True,gemma_short_large_umap_single,0.12677000000000002,0.08649350727077727,0.20661666666666667,0.1305942484695759,0.04009,0.0187995186108581,0.07018333333333333,0.027248288631276152
